image_id,split,image_path,width,height,total_labels,small_labels,medium_labels,large_labels,small_ratio,border_object_count,border_object_ratio,density_level,small_object_level,dominant_classes,roi_best_by_small_efficiency,roi_best_by_small_coverage
9999952_00000_d_0000036,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000036.jpg,1400,788,25,23,2,0,0.92,3,0.12,low,many_small,car|van|truck,horizon,uncertain
9999952_00000_d_0000037,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000037.jpg,1400,788,7,5,2,0,0.7142857142857143,1,0.14285714285714285,low,some_small,pedestrian|car|van,horizon,horizon
9999952_00000_d_0000038,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000038.jpg,1400,788,35,31,4,0,0.8857142857142857,5,0.14285714285714285,medium,many_small,car|van|pedestrian,horizon,uncertain
9999952_00000_d_0000039,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000039.jpg,1400,788,43,38,5,0,0.8837209302325582,3,0.06976744186046512,medium,many_small,car|truck|pedestrian,horizon,uncertain
9999952_00000_d_0000040,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000040.jpg,1400,788,34,26,8,0,0.7647058823529411,3,0.08823529411764706,medium,many_small,car|van|motor,horizon,horizon
9999952_00000_d_0000041,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000041.jpg,1400,788,37,30,7,0,0.8108108108108109,4,0.10810810810810811,medium,many_small,car|van|truck,horizon,horizon
9999952_00000_d_0000042,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000042.jpg,1400,788,43,39,4,0,0.9069767441860465,5,0.11627906976744186,medium,many_small,car|van|truck,horizon,horizon
9999952_00000_d_0000043,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000043.jpg,1400,788,88,83,5,0,0.9431818181818182,9,0.10227272727272728,medium,many_small,car|van|truck,center,uncertain
9999952_00000_d_0000044,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000044.jpg,1400,788,93,79,14,0,0.8494623655913979,12,0.12903225806451613,medium,many_small,car|van|truck,horizon,uncertain
9999952_00000_d_0000045,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000045.jpg,1400,788,68,33,35,0,0.4852941176470588,29,0.4264705882352941,medium,some_small,car|van|truck,horizon,horizon
9999952_00000_d_0000046,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000046.jpg,1400,788,57,29,28,0,0.5087719298245614,12,0.21052631578947367,medium,some_small,car|van|truck,horizon,density
9999952_00000_d_0000047,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000047.jpg,1400,788,58,2,55,1,0.034482758620689655,7,0.1206896551724138,medium,few_small,car|truck|van,horizon,horizon
9999952_00000_d_0000048,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000048.jpg,1400,788,61,12,47,2,0.19672131147540983,6,0.09836065573770492,medium,some_small,car|van|pedestrian,center,uncertain
9999952_00000_d_0000049,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000049.jpg,1400,788,21,4,16,1,0.19047619047619047,8,0.38095238095238093,low,few_small,car|van|people,center,center
9999952_00000_d_0000050,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000050.jpg,1400,788,17,2,14,1,0.11764705882352941,6,0.35294117647058826,low,few_small,car|van|pedestrian,density,density
9999952_00000_d_0000051,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000051.jpg,1400,788,34,9,25,0,0.2647058823529412,3,0.08823529411764706,medium,few_small,car|motor|pedestrian,horizon,density
9999952_00000_d_0000052,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000052.jpg,1400,788,35,5,30,0,0.14285714285714285,6,0.17142857142857143,medium,few_small,car|van|people,horizon,density
9999952_00000_d_0000053,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000053.jpg,1400,788,7,3,4,0,0.42857142857142855,1,0.14285714285714285,low,some_small,car|van,horizon,horizon
9999952_00000_d_0000054,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000054.jpg,1400,788,6,2,2,2,0.3333333333333333,0,0.0,low,few_small,car|bus,horizon,horizon
9999952_00000_d_0000055,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000055.jpg,1400,788,18,17,1,0,0.9444444444444444,6,0.3333333333333333,low,many_small,car|bus|van,horizon,uncertain
9999952_00000_d_0000056,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000056.jpg,1400,788,26,23,3,0,0.8846153846153846,7,0.2692307692307692,low,many_small,car|bus|van,horizon,density
9999952_00000_d_0000057,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000057.jpg,1400,788,8,4,4,0,0.5,1,0.125,low,some_small,car|motor|people,center,center
9999952_00000_d_0000058,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000058.jpg,1400,788,45,43,2,0,0.9555555555555556,2,0.044444444444444446,medium,many_small,car|bus|truck,horizon,uncertain
9999952_00000_d_0000059,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000059.jpg,1400,788,41,37,4,0,0.9024390243902439,1,0.024390243902439025,medium,many_small,car|bus|truck,horizon,horizon
9999952_00000_d_0000060,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000060.jpg,1400,788,17,14,3,0,0.8235294117647058,4,0.23529411764705882,low,many_small,car|van|truck,horizon,horizon
9999952_00000_d_0000061,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000061.jpg,1400,788,27,18,9,0,0.6666666666666666,0,0.0,low,some_small,car|truck|van,horizon,uncertain
9999952_00000_d_0000062,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000062.jpg,1400,788,39,37,2,0,0.9487179487179487,5,0.1282051282051282,medium,many_small,car|bus|truck,horizon,density
9999952_00000_d_0000063,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000063.jpg,1400,788,40,34,5,1,0.85,5,0.125,medium,many_small,car|van|bus,horizon,horizon
9999952_00000_d_0000064,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000064.jpg,1400,788,22,15,6,1,0.6818181818181818,3,0.13636363636363635,low,some_small,car|truck|van,horizon,uncertain
9999952_00000_d_0000065,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000065.jpg,1400,788,12,4,7,1,0.3333333333333333,1,0.08333333333333333,low,few_small,car|truck|van,horizon,horizon
9999952_00000_d_0000066,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000066.jpg,1400,788,34,29,5,0,0.8529411764705882,9,0.2647058823529412,medium,many_small,car|bus|truck,horizon,horizon
9999952_00000_d_0000067,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000067.jpg,1400,788,10,4,5,1,0.4,1,0.1,low,some_small,car|bus|van,horizon,horizon
9999952_00000_d_0000068,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000068.jpg,1400,788,18,15,3,0,0.8333333333333334,5,0.2777777777777778,low,many_small,car|truck|motor,horizon,uncertain
9999952_00000_d_0000069,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000069.jpg,1400,788,30,28,2,0,0.9333333333333333,3,0.1,medium,many_small,car|van|truck,horizon,uncertain
9999952_00000_d_0000070,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000070.jpg,1400,788,15,11,4,0,0.7333333333333333,2,0.13333333333333333,low,some_small,car|van|bus,horizon,horizon
9999952_00000_d_0000071,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000071.jpg,1400,788,72,53,19,0,0.7361111111111112,5,0.06944444444444445,medium,many_small,car|van|truck,center,density
9999952_00000_d_0000072,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000072.jpg,1400,788,75,36,36,3,0.48,17,0.22666666666666666,medium,some_small,car|van|people,horizon,density
9999952_00000_d_0000073,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000073.jpg,1400,788,37,3,34,0,0.08108108108108109,9,0.24324324324324326,medium,few_small,car|van|truck,density,density
9999952_00000_d_0000074,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000074.jpg,1400,788,58,25,31,2,0.43103448275862066,8,0.13793103448275862,medium,some_small,car|van|truck,horizon,horizon
9999952_00000_d_0000075,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000075.jpg,1400,788,65,25,40,0,0.38461538461538464,6,0.09230769230769231,medium,some_small,car|van,center,density
9999952_00000_d_0000076,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000076.jpg,1400,788,10,1,9,0,0.1,3,0.3,low,few_small,car,center,horizon
9999952_00000_d_0000077,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000077.jpg,1400,788,8,3,5,0,0.375,1,0.125,low,few_small,car|van,horizon,horizon
9999952_00000_d_0000078,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000078.jpg,1400,788,15,13,2,0,0.8666666666666667,2,0.13333333333333333,low,many_small,car|van,horizon,density
9999952_00000_d_0000079,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000079.jpg,1400,788,17,13,4,0,0.7647058823529411,2,0.11764705882352941,low,many_small,car|van|people,horizon,horizon
9999952_00000_d_0000080,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000080.jpg,1400,788,33,30,3,0,0.9090909090909091,9,0.2727272727272727,medium,many_small,car|van|bus,horizon,uncertain
9999952_00000_d_0000081,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000081.jpg,1400,788,38,35,3,0,0.9210526315789473,1,0.02631578947368421,medium,many_small,car|bus|van,horizon,density
9999952_00000_d_0000082,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000082.jpg,1400,788,28,25,3,0,0.8928571428571429,2,0.07142857142857142,low,many_small,car|van|bus,horizon,uncertain
9999952_00000_d_0000083,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000083.jpg,1400,788,31,22,9,0,0.7096774193548387,0,0.0,medium,some_small,bus|car|truck,center,density
9999952_00000_d_0000084,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000084.jpg,1400,788,29,10,18,1,0.3448275862068966,0,0.0,low,some_small,bus|car|truck,horizon,density
9999952_00000_d_0000085,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000085.jpg,1400,788,15,13,1,1,0.8666666666666667,4,0.26666666666666666,low,many_small,car|bus|van,horizon,horizon
9999952_00000_d_0000086,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000086.jpg,1400,788,22,9,12,1,0.4090909090909091,2,0.09090909090909091,low,some_small,car|truck|van,horizon,horizon
9999952_00000_d_0000087,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000087.jpg,1400,788,10,2,8,0,0.2,1,0.1,low,few_small,car,horizon,horizon
9999952_00000_d_0000088,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000088.jpg,1400,788,39,26,13,0,0.6666666666666666,8,0.20512820512820512,medium,some_small,car|van|truck,horizon,uncertain
9999952_00000_d_0000089,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000089.jpg,1400,788,34,26,8,0,0.7647058823529411,8,0.23529411764705882,medium,many_small,car|bus|van,horizon,uncertain
9999952_00000_d_0000090,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000090.jpg,1400,788,13,9,4,0,0.6923076923076923,1,0.07692307692307693,low,some_small,car|bus|van,horizon,horizon
9999952_00000_d_0000091,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000091.jpg,1400,788,29,24,5,0,0.8275862068965517,10,0.3448275862068966,low,many_small,car|van|motor,horizon,horizon
9999952_00000_d_0000092,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000092.jpg,1400,788,44,34,10,0,0.7727272727272727,4,0.09090909090909091,medium,many_small,car|van|people,center,uncertain
9999952_00000_d_0000093,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000093.jpg,1400,788,38,36,2,0,0.9473684210526315,0,0.0,medium,many_small,car|van|truck,horizon,density
9999952_00000_d_0000094,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000094.jpg,1400,788,40,27,13,0,0.675,8,0.2,medium,some_small,car|van|truck,horizon,density
9999952_00000_d_0000095,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000095.jpg,1400,788,13,8,4,1,0.6153846153846154,5,0.38461538461538464,low,some_small,car|van|motor,horizon,horizon
9999952_00000_d_0000096,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000096.jpg,1400,788,38,33,4,1,0.868421052631579,0,0.0,medium,many_small,car|bus|van,horizon,horizon
9999952_00000_d_0000097,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000097.jpg,1400,788,31,30,1,0,0.967741935483871,0,0.0,medium,many_small,car|bus|truck,center,uncertain
9999952_00000_d_0000098,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000098.jpg,1400,788,29,26,3,0,0.896551724137931,7,0.2413793103448276,low,many_small,car|van|bus,horizon,horizon
9999952_00000_d_0000099,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000099.jpg,1400,788,21,16,5,0,0.7619047619047619,3,0.14285714285714285,low,many_small,car|motor|van,horizon,horizon
9999952_00000_d_0000100,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000100.jpg,1400,788,12,8,4,0,0.6666666666666666,2,0.16666666666666666,low,some_small,car|van|bus,horizon,horizon
9999952_00000_d_0000101,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000101.jpg,1400,788,108,81,26,1,0.75,18,0.16666666666666666,high,many_small,car|van|bus,horizon,horizon
9999952_00000_d_0000102,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000102.jpg,1400,788,71,55,15,1,0.7746478873239436,7,0.09859154929577464,medium,many_small,car|bus|van,horizon,density
9999952_00000_d_0000103,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000103.jpg,1400,788,60,46,13,1,0.7666666666666667,4,0.06666666666666667,medium,many_small,pedestrian|bus|car,horizon,uncertain
9999952_00000_d_0000104,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000104.jpg,1400,788,16,8,8,0,0.5,5,0.3125,low,some_small,car|van|bus,horizon,density
9999952_00000_d_0000105,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000105.jpg,1400,788,29,23,5,1,0.7931034482758621,6,0.20689655172413793,low,many_small,car|bus|people,horizon,uncertain
9999952_00000_d_0000106,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000106.jpg,1400,788,4,0,3,1,0.0,2,0.5,low,few_small,car,horizon,horizon
9999952_00000_d_0000107,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000107.jpg,1400,788,8,5,2,1,0.625,3,0.375,low,some_small,car|truck|bus,horizon,horizon
9999952_00000_d_0000108,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000108.jpg,1400,788,9,7,2,0,0.7777777777777778,0,0.0,low,many_small,car|truck|van,center,uncertain
9999952_00000_d_0000109,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000109.jpg,1400,788,11,7,4,0,0.6363636363636364,0,0.0,low,some_small,car|truck|van,horizon,uncertain
9999952_00000_d_0000110,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000110.jpg,1400,788,10,2,8,0,0.2,4,0.4,low,few_small,car|van|bus,horizon,horizon
9999952_00000_d_0000111,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000111.jpg,1400,788,34,21,13,0,0.6176470588235294,3,0.08823529411764706,medium,some_small,car|van|pedestrian,horizon,horizon
9999952_00000_d_0000112,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000112.jpg,1400,788,89,55,34,0,0.6179775280898876,17,0.19101123595505617,medium,many_small,car|van|truck,horizon,uncertain
9999952_00000_d_0000113,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000113.jpg,1400,788,41,13,28,0,0.3170731707317073,10,0.24390243902439024,medium,some_small,car|truck|van,horizon,horizon
9999952_00000_d_0000114,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000114.jpg,1400,788,7,3,3,1,0.42857142857142855,2,0.2857142857142857,low,some_small,car|bus|truck,horizon,horizon
9999952_00000_d_0000115,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000115.jpg,1400,788,28,22,6,0,0.7857142857142857,4,0.14285714285714285,low,many_small,car|truck|pedestrian,horizon,density
9999952_00000_d_0000116,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000116.jpg,1400,788,17,12,5,0,0.7058823529411765,3,0.17647058823529413,low,some_small,car|bus|people,horizon,horizon
9999952_00000_d_0000117,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000117.jpg,1400,788,15,14,1,0,0.9333333333333333,5,0.3333333333333333,low,many_small,car|van|pedestrian,horizon,horizon
9999952_00000_d_0000118,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000118.jpg,1400,788,53,53,0,0,1.0,5,0.09433962264150944,medium,many_small,car|van|pedestrian,horizon,density
9999952_00000_d_0000119,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000119.jpg,1400,788,98,95,3,0,0.9693877551020408,9,0.09183673469387756,medium,many_small,car|bus|van,horizon,density
9999952_00000_d_0000120,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000120.jpg,1400,788,11,6,5,0,0.5454545454545454,2,0.18181818181818182,low,some_small,car|pedestrian|van,uncertain,uncertain
9999952_00000_d_0000121,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000121.jpg,1400,788,18,12,6,0,0.6666666666666666,3,0.16666666666666666,low,some_small,car|van|people,horizon,uncertain
9999952_00000_d_0000122,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000122.jpg,1400,788,23,15,8,0,0.6521739130434783,6,0.2608695652173913,low,some_small,car|van|bus,horizon,horizon
9999952_00000_d_0000123,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000123.jpg,1400,788,6,0,6,0,0.0,3,0.5,low,few_small,car|van|bus,horizon,horizon
9999952_00000_d_0000124,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000124.jpg,1400,788,19,16,3,0,0.8421052631578947,3,0.15789473684210525,low,many_small,car|van|bus,horizon,uncertain
9999952_00000_d_0000125,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000125.jpg,1400,788,8,3,4,1,0.375,1,0.125,low,few_small,car|pedestrian|bus,horizon,horizon
9999952_00000_d_0000126,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000126.jpg,1400,788,5,1,4,0,0.2,2,0.4,low,few_small,car|truck,center,horizon
9999952_00000_d_0000127,test,D:\AIP491\AIP491-G17\data\processed\images\test\9999952_00000_d_0000127.jpg,1400,788,13,4,8,1,0.3076923076923077,3,0.23076923076923078,low,few_small,car|van|bus,horizon,horizon
